year,month,day,dep_time,arr_time,carrier,tailnum,flight,origin,dest,carrier_delay,weather_delay,nas_delay,aircraft_delay
2014,6,13,1149,1253,US,N945UW,2144,LGA,BOS,0,2,0,40
2014,6,13,2047,2157,US,N965UW,2160,LGA,BOS,0,2,0,100
2014,6,13,1117,1240,US,N946UW,2177,LGA,DCA,0,2,8,15
2014,6,13,1218,1335,US,N948UW,2179,LGA,DCA,0,5,0,13
2014,6,13,2021,2208,US,N956UW,2183,LGA,DCA,0,381,31,0
2014,6,13,2126,2226,US,N946UW,2193,LGA,DCA,0,5,0,120
2014,6,13,1605,1915,DL,N3761R,2043,JFK,ATL,0,17,22,0
2014,6,13,1003,1140,EV,N11548,3813,EWR,BUF,0,18,20,0
2014,6,13,1816,2016,EV,N14904,4352,EWR,CVG,0,117,0,24
2014,6,13,1845,2113,EV,N12172,4487,EWR,MSY,0,340,15,0
2014,6,13,1022,1250,EV,N11544,4495,EWR,SAV,0,22,20,0
2014,6,13,918,1138,EV,N14568,4537,EWR,MEM,0,43,30,0
2014,6,13,1029,1303,EV,N11191,5992,EWR,OMA,0,125,22,0
2014,6,13,2000,2143,MQ,N522MQ,3349,LGA,LIT,0,78,0,0
2014,6,13,839,1039,MQ,N631MQ,3465,JFK,RDU,0,29,20,0
2014,6,14,941,1304,VX,N848VA,161,EWR,LAX,31,18,0,0
2014,6,14,1211,1529,VX,N622VA,187,EWR,SFO,101,3,0,0
2014,6,14,700,1012,VX,N635VA,399,JFK,LAX,0,17,0,0
2014,6,14,915,1239,VX,N628VA,407,JFK,LAX,0,24,0,0
2014,6,14,1411,1653,UA,N14107,1144,EWR,MCO,0,48,0,0
2014,6,15,944,1239,VX,N627VA,251,JFK,LAS,0,24,0,0
2014,6,16,915,1230,VX,N640VA,407,JFK,LAX,0,15,0,0
2014,6,16,1926,2217,UA,N432UA,424,EWR,TPA,0,32,0,0
2014,6,16,2328,156,UA,N37267,1039,EWR,IAH,0,12,0,35
2014,6,18,820,1023,DL,N332NB,882,EWR,DTW,0,140,6,0
2014,6,18,2011,2122,US,N946UW,2160,LGA,BOS,0,6,0,61
2014,6,18,1353,1545,WN,N716SW,763,EWR,MDW,0,60,37,28
2014,6,18,2212,4,WN,N552WN,4807,EWR,MDW,0,205,12,42
2014,6,18,2204,2347,WN,N942WN,2265,LGA,MDW,0,183,8,66
2014,6,18,1539,1805,WN,N747SA,2287,LGA,MDW,0,34,36,10
2014,6,18,612,749,WN,N8632A,4703,LGA,MDW,0,12,7,0
2014,6,18,1626,1913,UA,N815UA,791,EWR,ORD,0,96,85,0
2014,6,18,1410,1654,UA,N17122,1734,EWR,ORD,0,70,79,0
2014,6,19,2301,150,B6,N794JB,1371,LGA,FLL,62,29,3,0
2014,6,19,1740,2011,DL,N905DA,221,LGA,ATL,0,12,0,19
2014,6,19,1726,1959,DL,N354NW,884,LGA,DEN,0,9,10,2
2014,6,19,1818,1955,US,N954UW,2191,LGA,DCA,0,2,16,16
2014,6,19,1554,1913,UA,N588UA,257,JFK,SFO,0,24,2,0
2014,6,19,2214,1,WN,N436WN,3719,LGA,MDW,0,62,27,17
2014,6,19,2159,2315,WN,N717SA,4807,EWR,MDW,0,158,0,52
2014,6,19,2236,2359,UA,N21723,1047,EWR,ORD,0,197,0,0
2014,6,19,1739,1915,MQ,N818MQ,2783,LGA,ROA,0,90,0,0
2014,6,21,1940,2143,WN,N7751A,1228,LGA,MDW,0,105,13,0
2014,6,21,1934,2118,WN,N7741C,3087,EWR,MDW,0,69,4,0
2014,6,21,2044,2302,EV,N12142,4202,EWR,STL,0,104,42,0
2014,6,21,1727,1930,EV,N12996,4702,EWR,GSO,0,45,24,0
2014,6,22,1534,1821,UA,N457UA,745,LGA,DEN,0,34,23,0
2014,6,23,1356,1733,AA,N3AAAA,1110,LGA,DFW,0,20,52,1
2014,6,23,1849,2124,WN,N932WN,1702,LGA,ATL,0,29,0,0
2014,6,23,1553,1946,UA,N512UA,257,JFK,SFO,0,23,36,0
2014,6,23,1916,2059,EV,N14905,4382,EWR,DTW,0,44,0,0
2014,6,24,1805,2059,AA,N3LHAA,1140,LGA,DFW,0,39,0,0
2014,6,24,1951,2240,AA,N501AA,1691,EWR,DFW,0,25,0,35
2014,6,24,1643,2039,VX,N855VA,27,JFK,SFO,0,19,0,0
2014,6,24,2009,2356,VX,N625VA,415,JFK,LAX,0,41,0,0
2014,6,24,1838,2136,UA,N412UA,279,EWR,IAH,0,70,7,0
2014,6,24,1941,2051,EV,N836AS,5712,JFK,IAD,0,305,0,0
2014,6,25,1719,2017,AA,N3HMAA,1138,LGA,DFW,0,47,0,0
2014,6,25,1829,2148,AA,N3EPAA,1140,LGA,DFW,0,74,14,0
2014,6,25,2002,2329,AA,N3CCAA,1144,LGA,DFW,0,67,32,0
2014,6,25,140,336,B6,N198JB,486,JFK,ROC,0,34,35,157
2014,6,25,2353,47,B6,N648JB,718,JFK,BOS,0,8,0,33
2014,6,25,200,605,B6,N639JB,745,JFK,PSE,0,17,15,104
2014,6,25,46,253,B6,N323JB,775,JFK,MSY,0,176,0,0
2014,6,25,154,549,B6,N521JB,839,JFK,BQN,0,20,15,95
2014,6,25,235,545,B6,N638JB,915,JFK,SFO,0,347,0,0
2014,6,25,2352,215,B6,N292JB,1183,JFK,MCO,0,21,0,72
2014,6,25,2329,326,B6,N565JB,1203,JFK,SJU,0,62,1,0
2014,6,25,321,523,B6,N794JB,1677,JFK,JAX,0,20,0,287
2014,6,25,44,309,B6,N304JB,1816,JFK,SYR,0,7,72,102
2014,6,25,156,327,B6,N375JB,108,JFK,PWM,0,22,13,174
2014,6,25,11,314,B6,N298JB,234,JFK,BTV,0,15,107,76
2014,6,25,1930,2150,US,N565UW,1995,LGA,CLT,30,2,13,0
2014,6,25,1710,1850,US,N955UW,2189,LGA,DCA,0,5,15,5
2014,6,25,2317,114,WN,N946WN,4807,EWR,MDW,0,211,17,101
2014,6,25,2347,126,WN,N716SW,1388,EWR,STL,0,249,0,107
2014,6,25,21,126,WN,N930WN,3719,LGA,MDW,0,96,0,95
2014,6,25,2211,123,UA,N845UA,491,EWR,SAT,0,13,3,95
2014,6,25,915,1212,UA,N16217,1025,LGA,IAH,0,20,9,0
2014,6,25,2135,111,UA,N68805,1081,EWR,SFO,0,35,6,0
2014,6,25,2205,47,UA,N37470,1552,EWR,PBI,0,28,0,0
2014,6,25,50,331,UA,N417UA,206,EWR,SEA,0,278,0,0
2014,6,25,931,1214,UA,N836UA,256,EWR,IAH,0,37,2,0
2014,6,25,2019,2339,UA,N76504,1208,EWR,SFO,0,171,0,0
2014,6,25,32,237,UA,N36280,1469,EWR,LAS,0,143,0,90
2014,6,25,2150,2347,EV,N13123,3854,EWR,CHS,0,4,0,50
2014,6,25,149,237,EV,N29917,4276,EWR,BDL,0,206,0,0
2014,6,25,116,258,EV,N16541,4411,EWR,MEM,0,272,0,0
2014,6,25,1955,2158,EV,N11539,4478,EWR,CLT,0,55,5,0
2014,6,26,1918,2038,US,N946UW,2193,LGA,DCA,0,2,0,15
2014,6,26,1617,1836,US,N655AW,1837,LGA,CLT,0,4,8,24
2014,6,26,1116,1436,VX,N629VA,23,JFK,SFO,0,5,46,0
2014,6,26,958,1148,MQ,N816MQ,3550,LGA,ORF,0,1,20,57
2014,6,27,2038,2354,B6,N591JB,415,JFK,SFO,0,118,0,26
2014,6,27,1312,1453,B6,N307JB,605,JFK,ORD,0,12,12,0
2014,6,27,1802,1938,US,N951UW,2191,LGA,DCA,0,2,15,0
2014,6,27,1934,2101,US,N945UW,2193,LGA,DCA,0,1,6,33
2014,6,27,1028,1403,VX,N633VA,23,JFK,SFO,0,18,0,0
2014,6,27,903,1158,UA,N422UA,404,EWR,IAH,0,9,14,0
2014,6,27,3,103,EV,N877AS,5714,JFK,IAD,0,250,0,0
2014,6,28,1811,2144,UA,N505UA,512,JFK,SFO,0,46,0,0
2014,6,28,811,1008,UA,N414UA,465,EWR,DEN,0,60,0,0
2014,6,30,2129,2321,WN,N762SW,4807,EWR,MDW,0,169,12,35
2014,6,30,1147,1337,DL,N325US,2219,LGA,MSP,0,19,0,0
2014,6,30,1148,1316,MQ,N500MQ,3466,LGA,RDU,0,61,0,0
2014,7,1,1704,1822,EV,N16919,4502,EWR,BNA,0,54,0,32
2014,7,2,1828,2231,VX,N632VA,169,EWR,LAX,0,38,58,25
2014,7,2,1746,2229,VX,N842VA,193,EWR,SFO,0,5,72,13
2014,7,2,2046,2258,WN,N7812G,190,EWR,DEN,0,201,0,77
2014,7,2,2046,2336,WN,N267WN,3718,EWR,HOU,0,174,0,72
2014,7,2,2138,12,WN,N733SA,271,LGA,HOU,0,114,0,143
2014,7,2,2159,2300,WN,N236WN,2266,LGA,MDW,0,375,0,0
2014,7,2,2329,250,AA,N792AA,163,JFK,SFO,0,35,0,160
2014,7,2,2351,240,AA,N798AA,185,JFK,LAX,0,15,0,146
2014,7,2,2048,2318,AA,N3APAA,1144,LGA,DFW,0,52,0,36
2014,7,2,2052,2333,AA,N456AA,2488,EWR,DFW,0,175,0,53
2014,7,2,2249,32,B6,N304JB,1407,JFK,IAD,0,158,18,131
2014,7,2,2146,2323,B6,N203JB,1516,JFK,SYR,0,287,4,0
2014,7,2,3,255,B6,N206JB,775,JFK,MSY,0,106,40,32
2014,7,2,2133,2354,B6,N216JB,286,JFK,ROC,1,487,59,0
2014,7,2,2315,17,B6,N329JB,918,JFK,BOS,0,328,0,26
2014,7,2,2311,53,B6,N355JB,686,JFK,ROC,0,56,13,90
2014,7,2,2317,234,B6,N258JB,201,JFK,FLL,0,92,5,180
2014,7,2,2321,55,B6,N284JB,1734,JFK,BTV,0,281,4,70
2014,7,2,107,241,B6,N292JB,2002,JFK,BUF,0,36,13,92
2014,7,2,1733,2050,B6,N534JB,213,JFK,LGB,0,193,23,0
2014,7,2,2058,2359,B6,N651JB,1117,LGA,TPA,4,258,0,0
2014,7,2,3,326,B6,N834JB,359,JFK,BUR,0,228,16,155
2014,7,2,2128,2259,B6,N374JB,2402,JFK,BUF,0,449,4,0
2014,7,2,119,232,B6,N509JB,718,JFK,BOS,0,140,6,0
2014,7,2,40,336,B6,N520JB,65,JFK,ABQ,0,22,2,258
2014,7,2,209,555,B6,N526JB,839,JFK,BQN,0,97,6,33
2014,7,2,1736,2135,B6,N648JB,803,JFK,SJU,0,4,0,18
2014,7,2,2307,213,B6,N591JB,1205,JFK,PDX,0,53,0,81
2014,7,2,52,327,B6,N607JB,135,JFK,PHX,0,24,9,269
2014,7,2,3,348,B6,N612JB,153,JFK,PBI,0,25,332,0
2014,7,2,136,533,B6,N615JB,1103,JFK,SJU,0,46,0,203
2014,7,2,2338,303,B6,N746JB,1201,JFK,FLL,0,21,27,82
2014,7,2,2027,2302,DL,N933DL,1585,LGA,MCO,0,86,0,13
2014,7,2,42,247,DL,N3735D,426,JFK,MSP,0,62,0,289
2014,7,2,2150,59,DL,N178DN,427,JFK,LAX,0,39,0,0
2014,7,2,10,252,DL,N399DA,433,JFK,DEN,0,262,0,0
2014,7,2,126,435,DL,N717TW,435,JFK,SFO,0,326,0,0
2014,7,2,2059,15,DL,N689DL,437,JFK,SLC,0,32,0,0
2014,7,2,2159,138,DL,N697DL,443,JFK,SEA,8,42,6,144
2014,7,2,2356,250,DL,N718TW,477,JFK,LAX,0,131,0,266
2014,7,2,2053,2323,DL,N818DA,858,LGA,ATL,3,61,0,101
2014,7,2,1909,2156,DL,N378NW,2231,LGA,DTW,0,83,38,56
2014,7,2,2153,49,DL,N3773D,2303,JFK,PDX,0,286,0,0
2014,7,2,2312,157,DL,N394DA,2323,JFK,LAS,47,36,0,36
2014,7,2,2024,2322,DL,N994DL,2347,LGA,ATL,285,39,16,0
2014,7,2,2312,205,DL,N3761R,2405,JFK,PHX,0,33,22,124
2014,7,2,1933,2221,DL,N3753,2459,JFK,MCO,0,196,0,0
2014,7,2,39,208,DL,N345NB,2466,JFK,BOS,0,14,0,421
2014,7,2,2345,302,DL,N381DN,2616,JFK,SAN,201,10,0,102
2014,7,2,1927,2250,DL,N321NB,1715,LGA,MSY,0,72,57,0
2014,7,2,1901,2253,DL,N317NB,1935,LGA,TPA,0,62,48,0
2014,7,2,2032,2242,DL,N927AT,2042,EWR,ATL,5,104,0,96
2014,7,2,1918,2134,DL,N931DL,2057,LGA,ATL,0,41,0,47
2014,7,2,2111,2302,DL,N320NB,2131,LGA,DTW,0,63,0,90
2014,7,2,112,411,DL,N353NW,2139,LGA,MIA,135,204,0,0
2014,7,2,232,428,DL,N979AT,2142,EWR,ATL,3,108,0,272
2014,7,2,105,358,DL,N359NW,2159,JFK,MCO,0,345,0,0
2014,7,2,2045,2249,DL,N342NW,884,LGA,DEN,0,144,0,47
2014,7,2,2059,2350,DL,N361NW,1185,EWR,SLC,5,203,0,28
2014,7,2,2154,2328,DL,N353NB,1187,EWR,MSP,0,10,0,142
2014,7,2,51,238,B6,N317JB,102,JFK,BUF,0,30,6,341
2014,7,2,2400,149,EV,N14171,4085,EWR,OMA,0,184,0,0
2014,7,2,40,131,EV,N14573,4312,EWR,DCA,0,271,0,0
2014,7,2,1329,1450,EV,N15985,4326,EWR,ROC,0,25,8,0
2014,7,2,2044,2252,EV,N18557,4352,EWR,CVG,0,294,6,0
2014,7,2,2102,2230,EV,N12996,4422,EWR,PIT,2,206,2,35
2014,7,2,2042,2235,EV,N14568,4581,EWR,CMH,0,193,1,0
2014,7,2,2043,2243,EV,N10156,4693,EWR,OMA,0,211,0,58
2014,7,2,2301,131,EV,N11551,4645,EWR,JAX,0,115,0,0
2014,7,2,2110,2316,EV,N12563,4700,EWR,CLT,0,135,2,0
2014,7,2,2250,36,EV,N13988,6049,EWR,IAD,24,19,24,152
2014,7,2,2059,2224,MQ,N520MQ,2839,LGA,STL,0,69,0,0
2014,7,2,1607,2015,MQ,N802MQ,3588,LGA,SDF,0,37,108,0
2014,7,2,2044,2330,UA,N67812,174,EWR,SFO,0,285,0,11
2014,7,2,2259,137,UA,N436UA,237,EWR,PDX,0,21,0,161
2014,7,2,2118,2237,UA,N855UA,248,EWR,ORD,0,385,0,0
2014,7,2,247,510,UA,N414UA,269,EWR,IAH,0,50,0,248
2014,7,2,2238,123,UA,N487UA,320,EWR,MCO,0,17,0,76
2014,7,2,1857,2350,UA,N492UA,424,EWR,TPA,0,44,109,0
2014,7,2,45,429,UA,N512UA,445,JFK,LAX,0,7,29,249
2014,7,2,1805,2236,UA,N447UA,638,EWR,PBI,0,29,102,37
2014,7,2,119,226,UA,N474UA,654,EWR,ORD,0,48,0,295
2014,7,2,2130,2322,UA,N58101,1022,EWR,DEN,0,140,0,0
2014,7,2,1644,2015,UA,N33132,1064,EWR,IAH,0,14,41,0
2014,7,2,44,139,UA,N69810,1066,EWR,BOS,0,35,0,108
2014,7,2,2354,251,UA,N26208,1081,EWR,SFO,0,77,0,50
2014,7,2,2047,2342,UA,N68821,1093,EWR,SFO,0,134,0,15
2014,7,2,2137,2341,UA,N36272,1094,EWR,MSY,0,319,0,0
2014,7,2,1736,2147,UA,N69824,1100,EWR,SEA,0,37,68,0
2014,7,2,1757,2229,UA,N57111,1109,EWR,MCO,0,27,94,0
2014,7,2,3,231,UA,N75426,1114,EWR,TPA,0,38,0,101
2014,7,2,2100,2346,UA,N37420,1151,EWR,SEA,0,76,0,0
2014,7,2,35,146,UA,N73276,1195,EWR,CLE,0,39,0,292
2014,7,2,2157,20,UA,N69806,1242,EWR,SAN,0,110,0,0
2014,7,2,1913,2135,UA,N24212,1253,LGA,ORD,0,43,46,0
2014,7,2,1544,1815,UA,N66814,1270,EWR,MCO,0,7,0,10
2014,7,2,1852,2257,UA,N36469,1284,EWR,SFO,0,147,51,0
2014,7,2,113,351,UA,N76529,1416,EWR,LAX,0,16,0,365
2014,7,2,1821,2156,UA,N23721,1437,EWR,DFW,0,12,59,0
2014,7,2,2034,2306,UA,N53442,1479,EWR,LAX,0,133,0,0
2014,7,2,1602,1804,UA,N37434,1492,EWR,ORD,0,10,20,0
2014,7,2,55,152,UA,N37427,1521,EWR,BOS,0,35,0,209
2014,7,2,2230,39,UA,N16701,1611,EWR,IAH,0,104,0,0
2014,7,2,1737,2018,UA,N36207,1618,EWR,TPA,0,46,0,87
2014,7,2,2117,1,UA,N68811,1631,EWR,SFO,0,32,0,0
2014,7,2,56,347,UA,N35271,1682,EWR,FLL,0,49,0,163
2014,7,2,2348,44,UA,N38403,1703,EWR,BOS,0,9,0,224
2014,7,2,2025,2258,UA,N17122,1712,EWR,IAH,0,160,0,0
2014,7,2,2238,321,UA,N39450,1719,EWR,SJU,0,15,43,102
2014,7,2,1736,2230,UA,N66803,1730,EWR,FLL,0,54,115,0
2014,7,2,2137,2331,US,N961UW,2189,LGA,DCA,0,277,29,0
2014,7,3,2125,49,VX,N361VA,193,EWR,SFO,0,118,0,112
2014,7,3,2000,2337,WN,N470WN,3718,EWR,HOU,0,8,47,192
2014,7,3,2125,100,AA,N796AA,177,JFK,SFO,0,91,0,109
2014,7,3,19,309,AA,N791AA,185,JFK,LAX,0,7,0,183
2014,7,3,2358,245,AA,N799AA,293,JFK,LAX,0,6,0,235
2014,7,3,2339,48,AA,N3KUAA,343,LGA,ORD,0,408,0,0
2014,7,3,2209,41,AA,N3ESAA,1138,LGA,DFW,0,248,0,63
2014,7,3,2240,25,B6,N238JB,2302,JFK,BUF,0,360,5,0
2014,7,3,100,403,B6,N179JB,201,JFK,FLL,0,366,0,0
2014,7,3,111,501,B6,N547JB,1103,JFK,SJU,0,10,0,207
2014,7,3,2234,208,B6,N526JB,915,JFK,SFO,0,125,5,0
2014,7,3,2056,2349,B6,N629JB,227,EWR,MCO,0,42,5,75
2014,7,3,126,500,B6,N635JB,839,JFK,BQN,0,81,0,0
2014,7,3,112,258,DL,N331NB,1187,EWR,MSP,0,4,0,358
2014,7,3,2223,109,DL,N934DL,1585,LGA,MCO,0,226,0,0
2014,7,3,2153,5,DL,N339NB,1715,LGA,MSY,0,204,0,0
2014,7,3,2212,35,DL,N999DN,2057,LGA,ATL,0,268,0,0
2014,7,3,2231,40,DL,N913DN,2247,LGA,ATL,0,67,421,0
2014,7,3,8,253,DL,N3737C,2256,JFK,AUS,0,16,0,230
2014,7,3,2323,137,DL,N3765,2323,JFK,LAS,0,34,0,64
2014,7,3,2209,2350,DL,N323NB,2331,LGA,DTW,0,67,0,0
2014,7,3,50,435,DL,N3769L,2364,JFK,SJU,0,30,0,224
2014,7,3,2125,8,DL,N342NB,2498,LGA,TPA,149,202,0,0
2014,7,3,2217,27,DL,N687DL,221,LGA,ATL,0,286,0,0
2014,7,3,212,508,DL,N191DN,427,JFK,LAX,0,67,0,221
2014,7,3,2324,219,DL,N3766,438,JFK,PDX,0,145,0,0
2014,7,3,153,259,DL,N344NB,459,JFK,BOS,0,70,0,146
2014,7,3,2116,2329,EV,N48901,4088,EWR,ATL,0,367,0,28
2014,7,3,2215,2334,EV,N12540,4299,EWR,DCA,3,203,3,151
2014,7,3,1639,1754,EV,N12967,4300,EWR,RIC,0,13,0,37
2014,7,3,2139,2332,EV,N11539,4368,EWR,DAY,0,96,0,61
2014,7,3,2126,2325,EV,N36915,4576,EWR,GRR,0,349,0,0
2014,7,3,1631,1949,EV,N13118,4583,EWR,STL,18,12,96,0
2014,7,3,2153,2349,F9,N223FR,507,LGA,DEN,0,290,2,7
2014,7,3,218,502,UA,N77431,3,EWR,LAX,0,94,0,193
2014,7,3,2109,25,UA,N825UA,237,EWR,LAX,0,65,0,0
2014,7,3,1733,2008,UA,N844UA,253,EWR,MCO,0,133,0,0
2014,7,3,1617,2002,UA,N421UA,256,EWR,IAH,0,52,58,0
2014,7,3,1736,2103,UA,N481UA,320,EWR,MCO,0,122,38,9
2014,7,3,2324,52,UA,N444UA,350,EWR,ORD,0,51,0,198
2014,7,3,2222,104,UA,N579UA,365,EWR,SEA,0,274,0,32
2014,7,3,2115,22,UA,N514UA,514,JFK,SFO,0,40,0,90
2014,7,3,1702,2008,UA,N434UA,523,EWR,LAS,0,6,25,0
2014,7,3,2241,112,UA,N453UA,536,EWR,PDX,0,157,0,0
2014,7,3,1822,2147,UA,N489UA,612,EWR,PBI,0,83,36,0
2014,7,3,1551,2008,UA,N405UA,654,EWR,IAH,0,64,105,186
2014,7,3,1628,1938,UA,N66803,1200,EWR,SAN,0,36,15,0
2014,7,3,2202,18,UA,N37298,1266,EWR,LAS,0,43,0,0
2014,7,3,1540,1851,UA,N75426,1269,EWR,RSW,0,45,6,0
2014,7,3,1843,2331,UA,N57852,1416,EWR,LAX,0,14,104,0
2014,7,3,1612,1923,UA,N12221,1492,EWR,ORD,0,20,89,0
2014,7,3,2204,46,UA,N39416,1526,EWR,LAX,0,135,0,3
2014,7,3,112,350,UA,N67812,1552,EWR,PBI,0,45,0,162
2014,7,3,2247,144,UA,N66814,1588,EWR,MIA,0,233,0,5
2014,7,3,1952,2317,UA,N76265,1653,EWR,SAN,0,69,21,60
2014,7,3,231,523,UA,N33262,1682,EWR,FLL,0,64,0,244
2014,7,3,2231,1,UA,N69818,1703,EWR,BOS,0,158,0,32
2014,7,3,2157,134,UA,N27477,1719,EWR,SJU,0,53,0,0
2014,7,3,1721,2042,UA,N34282,1730,EWR,FLL,0,51,22,0
2014,7,3,2304,146,UA,N66825,1024,EWR,SFO,0,66,0,46
2014,7,3,2119,4,UA,N68452,1047,EWR,SFO,0,75,0,11
2014,7,3,1819,2144,UA,N17128,1064,EWR,IAH,0,109,35,0
2014,7,3,48,156,UA,N67815,1066,EWR,BOS,0,51,0,109
2014,7,3,2201,131,UA,N73445,1071,EWR,BQN,0,61,0,0
2014,7,3,1912,2121,UA,N78438,1094,EWR,MSY,0,185,0,0
2014,7,3,1742,2154,UA,N29129,1109,EWR,MCO,0,12,74,0
2014,7,3,54,328,UA,N36444,1114,EWR,TPA,0,89,0,59
2014,7,3,1857,2355,UA,N68802,1127,EWR,SFO,0,31,83,0
2014,7,3,1934,2256,UA,N30401,1139,EWR,DEN,0,134,64,0
2014,7,3,1607,1928,UA,N12216,1144,EWR,DEN,0,37,58,0
2014,7,3,2303,140,UA,N37462,1151,EWR,SEA,0,190,0,0
2014,7,3,1715,2036,UA,N25705,1177,EWR,ORD,0,15,99,0
2014,7,3,1645,2105,UA,N63820,1183,EWR,SFO,0,10,32,0
2014,7,3,2115,2247,UA,N37263,1195,EWR,CLE,0,152,0,0
2014,7,3,725,908,US,N150UW,461,JFK,CLT,18,39,0,0
2014,7,3,1326,1538,US,N550UW,1843,LGA,CLT,0,2,9,29
2014,7,3,1114,1300,US,N827AW,1882,LGA,CLT,0,2,0,55
2014,7,3,2222,2314,US,N765US,1896,LGA,PHL,0,359,0,9
2014,7,3,812,1027,US,N552UW,2065,LGA,CLT,0,13,19,0
2014,7,3,1427,1535,US,N947UW,2150,LGA,BOS,0,1,0,25
2014,7,3,1544,1650,US,N946UW,2152,LGA,BOS,0,2,0,36
2014,7,3,1737,1855,US,N953UW,2154,LGA,BOS,0,30,0,66
2014,7,3,1856,2021,US,N961UW,2187,LGA,DCA,0,40,0,136
2014,7,4,1052,1321,AS,N402AS,17,EWR,SEA,0,183,0,0
2014,7,4,1205,1312,B6,N203JB,1191,JFK,ACK,0,49,0,0
2014,7,4,1454,1558,B6,N339JB,2091,JFK,ACK,0,14,0,141
2014,7,4,1528,1630,B6,N348JB,286,JFK,ROC,0,13,0,90
2014,7,4,1608,1742,B6,N258JB,1338,JFK,MVY,0,19,28,129
2014,7,4,1342,1502,B6,N281JB,2602,JFK,BUF,163,13,2,11
2014,7,4,1705,1837,B6,N375JB,118,JFK,BOS,0,15,21,201
2014,7,4,1650,1821,B6,N323JB,2402,JFK,BUF,84,17,4,70
2014,7,4,1700,1927,MQ,N641MQ,2815,JFK,CLE,0,12,32,103
2014,7,4,1529,1700,MQ,N0EGMQ,3029,LGA,STL,0,7,0,18
2014,7,4,1555,1812,MQ,N837MQ,3588,LGA,SDF,0,6,0,16
2014,7,4,802,1017,US,N567UW,470,LGA,CLT,0,3,19,0
2014,7,4,1629,1824,US,N657AW,1837,LGA,CLT,0,2,0,22
2014,7,7,2348,122,B6,N247JB,2002,JFK,BUF,0,49,13,0
2014,7,7,800,959,UA,N470UA,312,EWR,ORD,0,13,31,0
2014,7,7,705,856,UA,N456UA,463,EWR,ORD,0,63,31,0
2014,7,8,2200,2341,WN,N282WN,1420,EWR,BNA,0,113,21,102
2014,7,8,2016,2307,WN,N219WN,4807,EWR,MDW,0,26,71,105
2014,7,8,1929,2247,WN,N250WN,2288,LGA,CAK,0,11,103,13
2014,7,8,2308,223,B6,N746JB,415,JFK,SFO,0,293,0,0
2014,7,8,1916,2225,EV,N12921,4152,EWR,ATL,0,2,34,0
2014,7,8,1645,1909,F9,N221FR,507,LGA,DEN,0,7,4,8
2014,7,8,2024,2330,UA,N825UA,708,EWR,ORD,0,141,83,3
2014,7,8,1839,2122,UA,N26123,1022,EWR,DEN,0,10,10,0
2014,7,8,2337,226,UA,N53442,1047,EWR,SFO,0,212,0,16
2014,7,8,2215,149,UA,N850UA,471,EWR,SFO,0,60,11,0
2014,7,8,1935,2258,UA,N512UA,535,JFK,LAX,0,100,9,0
2014,7,8,1916,2229,UA,N78511,1128,LGA,IAH,0,2,24,10
2014,7,8,2027,2342,UA,N37255,1200,EWR,SAN,0,164,11,0
2014,7,8,1527,1750,UA,N26208,1227,LGA,DEN,0,22,0,0
2014,7,8,2355,231,UA,N69818,1242,EWR,SAN,0,240,0,0
2014,7,8,2258,123,UA,N76522,1266,EWR,LAS,0,108,0,0
2014,7,8,1909,2218,UA,N24715,1443,LGA,ORD,0,14,95,0
2014,7,8,1911,2153,US,N188US,1995,LGA,CLT,12,11,25,0
2014,7,9,1729,2045,VX,N634VA,169,EWR,LAX,4,11,0,0
2014,7,9,1729,2138,VX,N840VA,193,EWR,SFO,0,39,0,0
2014,7,9,1708,2116,VX,N622VA,27,JFK,SFO,0,33,23,0
2014,7,9,1852,2309,VX,N637VA,29,JFK,SFO,0,34,0,0
2014,7,9,1734,1944,B6,N206JB,1185,JFK,RDU,0,8,15,10
2014,7,9,1931,2248,B6,N568JB,167,JFK,OAK,3,167,0,0
2014,7,9,1916,2243,B6,N641JB,263,JFK,SEA,0,135,10,0
2014,7,9,2047,2217,EV,N14117,4423,EWR,PIT,4,166,4,42
2014,7,9,1946,2151,EV,N14562,4581,EWR,CMH,13,97,13,26
2014,7,9,2108,2310,EV,N17560,6049,EWR,IAD,40,33,40,20
2014,7,9,1554,1815,MQ,N855MQ,3588,LGA,SDF,0,9,1,15
2014,7,9,2004,2232,UA,N13716,1299,LGA,ORD,0,18,54,51
2014,7,9,1942,2255,UA,N472UA,726,EWR,IAH,0,17,26,120
2014,7,9,1914,2232,UA,N68823,1037,EWR,SFO,0,14,0,17
2014,7,9,1949,2336,UA,N87512,1128,LGA,IAH,0,30,58,9
2014,7,9,1955,2253,US,N536UW,1995,LGA,CLT,0,6,52,50
2014,7,9,1711,1928,US,N954UW,2189,LGA,DCA,0,8,52,3
2014,7,10,2214,2334,US,N963UW,2191,LGA,DCA,0,222,0,31
2014,7,10,2120,2231,US,N961UW,2195,LGA,DCA,0,14,0,56
2014,7,10,2016,2228,EV,N17560,4581,EWR,CMH,20,133,20,11
2014,7,10,1704,1948,MQ,N9EAMQ,3301,LGA,RDU,0,21,59,13
2014,7,10,1656,1833,MQ,N525MQ,3654,LGA,BNA,0,23,17,68
2014,7,10,2331,57,MQ,N507MQ,3257,LGA,RDU,0,2,0,135
2014,7,10,600,844,UA,N473UA,374,LGA,IAH,0,15,10,0
2014,7,10,1946,2123,UA,N818UA,708,EWR,ORD,0,100,0,0
